product,unit_cost,total_cost,quantity,purchased_at,customer_id
caramel,10,11799,1174,2020-03-10 16:31:00,17
chocolate,34,34410,991,2020-03-10 17:58:00,53
caramel,10,8975,893,2020-03-10 19:12:00,284
toffee,18,24632,1302,2020-03-10 19:28:00,232
butter_creme,21,16595,765,2020-03-10 19:43:00,459
caramel,10,8171,813,2020-03-10 20:21:00,385
butter_creme,21,2451,113,2020-03-10 21:34:00,303
caramel,10,14654,1458,2020-03-10 22:45:00,197
toffee,18,28208,1491,2020-03-10 23:47:00,277
caramel,10,4492,447,2020-03-11 01:01:00,398
toffee,18,21359,1129,2020-03-11 01:59:00,244
butter_creme,21,8070,372,2020-03-11 03:31:00,294
chocolate,34,50278,1448,2020-03-11 03:36:00,133
butter_creme,21,3340,154,2020-03-11 05:15:00,205
toffee,18,15154,801,2020-03-11 06:42:00,317
caramel,10,14664,1459,2020-03-11 07:01:00,30
dark_chocolate,34,51145,1485,2020-03-11 07:32:00,366
toffee,18,23383,1236,2020-03-11 08:06:00,456
dark_chocolate,34,22696,659,2020-03-11 08:40:00,473
chocolate,34,29861,860,2020-03-11 09:24:00,142
caramel,10,964,96,2020-03-11 09:25:00,436
toffee,18,23459,1240,2020-03-11 10:43:00,446
butter_creme,21,3297,152,2020-03-11 11:49:00,388
toffee,18,302,16,2020-03-11 11:58:00,112
butter_creme,21,20522,946,2020-03-11 12:12:00,455
butter_creme,21,18374,847,2020-03-11 13:43:00,487
dark_chocolate,34,40365,1172,2020-03-11 14:56:00,276
dark_chocolate,34,35371,1027,2020-03-11 15:41:00,426
caramel,10,6372,634,2020-03-11 16:18:00,175
chocolate,34,46146,1329,2020-03-11 16:46:00,40
butter_creme,21,32063,1478,2020-03-11 18:02:00,92
toffee,18,12694,671,2020-03-11 18:03:00,269
dark_chocolate,34,3168,92,2020-03-11 18:11:00,433
dark_chocolate,34,21663,629,2020-03-11 18:29:00,474
caramel,10,12472,1241,2020-03-11 18:41:00,100
dark_chocolate,34,447,13,2020-03-11 18:51:00,393
butter_creme,21,28527,1315,2020-03-11 19:36:00,455
butter_creme,21,7983,368,2020-03-11 20:03:00,103
toffee,18,21208,1121,2020-03-11 20:47:00,222
caramel,10,8965,892,2020-03-11 21:37:00,229
toffee,18,5429,287,2020-03-11 22:39:00,181
chocolate,34,12639,364,2020-03-11 22:51:00,162
chocolate,34,5729,165,2020-03-12 00:22:00,38
dark_chocolate,34,33856,983,2020-03-12 01:48:00,188
dark_chocolate,34,2893,84,2020-03-12 03:00:00,352
butter_creme,21,20804,959,2020-03-12 03:45:00,463
dark_chocolate,34,3099,90,2020-03-12 03:46:00,426
toffee,18,25124,1328,2020-03-12 04:43:00,417
toffee,18,6829,361,2020-03-12 06:21:00,489
chocolate,34,33750,972,2020-03-12 06:50:00,23
caramel,10,8703,866,2020-03-12 08:29:00,73
caramel,10,6090,606,2020-03-12 09:08:00,467
chocolate,34,35764,1030,2020-03-12 09:43:00,151
dark_chocolate,34,12398,360,2020-03-12 10:51:00,286
dark_chocolate,34,37162,1079,2020-03-12 11:54:00,445
dark_chocolate,34,17083,496,2020-03-12 12:38:00,466
butter_creme,21,29351,1353,2020-03-12 13:48:00,152
butter_creme,21,21693,1000,2020-03-12 15:20:00,322
chocolate,34,37396,1077,2020-03-12 16:28:00,73
dark_chocolate,34,25314,735,2020-03-12 17:00:00,76
chocolate,34,15243,439,2020-03-12 17:04:00,249
chocolate,34,47951,1381,2020-03-12 18:36:00,442
toffee,18,11672,617,2020-03-12 19:46:00,427
chocolate,34,21354,615,2020-03-12 19:51:00,4
chocolate,34,32396,933,2020-03-12 20:45:00,233
butter_creme,21,32432,1495,2020-03-12 21:31:00,487
butter_creme,21,6052,279,2020-03-12 22:43:00,297
butter_creme,21,16053,740,2020-03-13 00:10:00,298
dark_chocolate,34,5579,162,2020-03-13 01:34:00,65
dark_chocolate,34,16531,480,2020-03-13 02:18:00,222
caramel,10,11357,1130,2020-03-13 03:21:00,212
dark_chocolate,34,45221,1313,2020-03-13 04:14:00,479
toffee,18,20243,1070,2020-03-13 05:37:00,88
chocolate,34,17569,506,2020-03-13 06:04:00,278
chocolate,34,51771,1491,2020-03-13 07:17:00,491
dark_chocolate,34,1515,44,2020-03-13 08:21:00,312
caramel,10,4552,453,2020-03-13 09:18:00,27
toffee,18,6205,328,2020-03-13 09:31:00,113
toffee,18,8210,434,2020-03-13 10:02:00,447
caramel,10,3547,353,2020-03-13 11:32:00,132
toffee,18,23270,1230,2020-03-13 13:03:00,183
chocolate,34,19618,565,2020-03-13 14:30:00,175
caramel,10,11457,1140,2020-03-13 14:42:00,468
dark_chocolate,34,31100,903,2020-03-13 16:20:00,468
chocolate,34,10104,291,2020-03-13 17:29:00,408
dark_chocolate,34,51352,1491,2020-03-13 17:40:00,304
butter_creme,21,7375,340,2020-03-13 18:06:00,38
toffee,18,5581,295,2020-03-13 19:25:00,100
dark_chocolate,34,21388,621,2020-03-13 20:16:00,281
butter_creme,21,1128,52,2020-03-13 21:15:00,82
chocolate,34,18194,524,2020-03-13 21:39:00,74
chocolate,34,25278,728,2020-03-13 21:56:00,260
caramel,10,2683,267,2020-03-13 23:18:00,233
toffee,18,23497,1242,2020-03-13 23:45:00,367
toffee,18,23175,1225,2020-03-14 01:07:00,310
toffee,18,19335,1022,2020-03-14 01:29:00,338
chocolate,34,37187,1071,2020-03-14 01:57:00,467
butter_creme,21,29004,1337,2020-03-14 02:21:00,228
chocolate,34,34305,988,2020-03-14 03:34:00,448
caramel,10,12231,1217,2020-03-14 04:20:00,417
butter_creme,21,16660,768,2020-03-14 04:40:00,57
dark_chocolate,34,38953,1131,2020-03-14 06:03:00,335
caramel,10,3377,336,2020-03-14 06:16:00,91
dark_chocolate,34,13018,378,2020-03-14 06:24:00,107
caramel,10,11116,1106,2020-03-14 07:12:00,402
butter_creme,21,19871,916,2020-03-14 08:16:00,5
toffee,18,14794,782,2020-03-14 09:31:00,247
toffee,18,1305,69,2020-03-14 09:35:00,212
caramel,10,3165,315,2020-03-14 09:56:00,189
caramel,10,271,27,2020-03-14 09:59:00,140
toffee,18,13886,734,2020-03-14 10:31:00,430
butter_creme,21,30544,1408,2020-03-14 11:24:00,468
butter_creme,21,26531,1223,2020-03-14 12:10:00,319
dark_chocolate,34,20699,601,2020-03-14 12:32:00,3
chocolate,34,36736,1058,2020-03-14 12:50:00,37
caramel,10,10653,1060,2020-03-14 12:50:00,202
toffee,18,1797,95,2020-03-14 13:57:00,206
chocolate,34,31007,893,2020-03-14 15:12:00,450
chocolate,34,5937,171,2020-03-14 16:48:00,82
butter_creme,21,27312,1259,2020-03-14 18:04:00,359
dark_chocolate,34,50319,1461,2020-03-14 18:40:00,262
toffee,18,4162,220,2020-03-14 19:43:00,297
toffee,18,27073,1431,2020-03-14 21:13:00,275
caramel,10,8171,813,2020-03-14 22:44:00,182
dark_chocolate,34,19321,561,2020-03-14 23:16:00,41
caramel,10,14955,1488,2020-03-15 00:06:00,39
caramel,10,3658,364,2020-03-15 01:27:00,319
dark_chocolate,34,40606,1179,2020-03-15 01:27:00,254
dark_chocolate,34,48080,1396,2020-03-15 01:51:00,320
dark_chocolate,34,34510,1002,2020-03-15 03:18:00,187
toffee,18,17424,921,2020-03-15 03:53:00,304
toffee,18,10783,570,2020-03-15 05:20:00,246
chocolate,34,13368,385,2020-03-15 06:07:00,255
chocolate,34,25243,727,2020-03-15 06:50:00,389
caramel,10,13498,1343,2020-03-15 08:14:00,363
toffee,18,25937,1371,2020-03-15 09:01:00,27
caramel,10,11075,1102,2020-03-15 10:30:00,119
butter_creme,21,11389,525,2020-03-15 10:49:00,264
chocolate,34,11632,335,2020-03-15 12:17:00,153
caramel,10,5678,565,2020-03-15 13:03:00,224
caramel,10,2613,260,2020-03-15 13:13:00,14
butter_creme,21,14621,674,2020-03-15 14:39:00,58
toffee,18,12335,652,2020-03-15 15:16:00,331
caramel,10,11477,1142,2020-03-15 15:58:00,113
chocolate,34,28090,809,2020-03-15 16:37:00,50
caramel,10,170,17,2020-03-15 16:54:00,330
caramel,10,6362,633,2020-03-15 18:31:00,456
chocolate,34,21180,610,2020-03-15 19:43:00,304
dark_chocolate,34,26588,772,2020-03-15 20:35:00,91
caramel,10,9608,956,2020-03-15 21:12:00,437
caramel,10,13779,1371,2020-03-15 22:30:00,48
caramel,10,7608,757,2020-03-15 23:18:00,11
toffee,18,22721,1201,2020-03-15 23:56:00,39
dark_chocolate,34,10642,309,2020-03-16 00:57:00,191
dark_chocolate,34,36645,1064,2020-03-16 01:30:00,344
caramel,10,7427,739,2020-03-16 02:26:00,314
dark_chocolate,34,46013,1336,2020-03-16 03:50:00,9
toffee,18,26656,1409,2020-03-16 05:28:00,277
toffee,18,11654,616,2020-03-16 05:58:00,104
butter_creme,21,2212,102,2020-03-16 06:55:00,81
caramel,10,14985,1491,2020-03-16 08:02:00,216
dark_chocolate,34,1756,51,2020-03-16 08:43:00,374
toffee,18,8854,468,2020-03-16 10:13:00,449
toffee,18,14151,748,2020-03-16 11:27:00,209
chocolate,34,17986,518,2020-03-16 12:37:00,87
caramel,10,3487,347,2020-03-16 14:09:00,315
butter_creme,21,12625,582,2020-03-16 15:16:00,475
chocolate,34,19201,553,2020-03-16 15:18:00,12
caramel,10,8121,808,2020-03-16 16:07:00,281
caramel,10,12895,1283,2020-03-16 17:03:00,86
butter_creme,21,31391,1447,2020-03-16 18:33:00,222
caramel,10,7316,728,2020-03-16 19:20:00,472
dark_chocolate,34,5992,174,2020-03-16 20:45:00,396
caramel,10,4884,486,2020-03-16 21:17:00,118
chocolate,34,46806,1348,2020-03-16 22:31:00,260
butter_creme,21,15098,696,2020-03-16 23:54:00,210
chocolate,34,24861,716,2020-03-17 01:33:00,104
chocolate,34,20798,599,2020-03-17 02:10:00,441
chocolate,34,22396,645,2020-03-17 02:26:00,477
butter_creme,21,7072,326,2020-03-17 02:47:00,245
dark_chocolate,34,33718,979,2020-03-17 03:48:00,94
toffee,18,20186,1067,2020-03-17 04:25:00,181
butter_creme,21,31824,1467,2020-03-17 05:36:00,151
toffee,18,24197,1279,2020-03-17 06:17:00,46
caramel,10,12774,1271,2020-03-17 06:33:00,175
dark_chocolate,34,27208,790,2020-03-17 07:18:00,24
toffee,18,22286,1178,2020-03-17 08:56:00,271
butter_creme,21,29525,1361,2020-03-17 09:01:00,103
toffee,18,19108,1010,2020-03-17 09:21:00,466
toffee,18,19335,1022,2020-03-17 10:58:00,150
toffee,18,3443,182,2020-03-17 11:37:00,401
caramel,10,10221,1017,2020-03-17 13:01:00,214
toffee,18,13129,694,2020-03-17 13:19:00,414
caramel,10,753,75,2020-03-17 13:59:00,475
dark_chocolate,34,49630,1441,2020-03-17 15:20:00,311
chocolate,34,22951,661,2020-03-17 15:35:00,16
dark_chocolate,34,46427,1348,2020-03-17 17:14:00,400
butter_creme,21,24188,1115,2020-03-17 17:52:00,353
chocolate,34,43576,1255,2020-03-17 18:50:00,95
butter_creme,21,31130,1435,2020-03-17 18:57:00,384
dark_chocolate,34,34441,1000,2020-03-17 18:59:00,144
toffee,18,2024,107,2020-03-17 20:36:00,340
dark_chocolate,34,17461,507,2020-03-17 21:32:00,304
dark_chocolate,34,39711,1153,2020-03-17 22:18:00,27
toffee,18,6337,335,2020-03-17 23:39:00,329
butter_creme,21,18439,850,2020-03-18 00:55:00,261
toffee,18,1002,53,2020-03-18 02:26:00,390
butter_creme,21,11779,543,2020-03-18 03:09:00,138
chocolate,34,29305,844,2020-03-18 04:24:00,355
toffee,18,6224,329,2020-03-18 05:44:00,267
caramel,10,7849,781,2020-03-18 07:12:00,207
caramel,10,5417,539,2020-03-18 07:33:00,194
toffee,18,8929,472,2020-03-18 08:52:00,440
caramel,10,9136,909,2020-03-18 10:25:00,300
chocolate,34,2986,86,2020-03-18 11:02:00,233
dark_chocolate,34,31066,902,2020-03-18 11:19:00,107
caramel,10,6241,621,2020-03-18 11:45:00,73
caramel,10,14151,1408,2020-03-18 12:49:00,59
chocolate,34,22847,658,2020-03-18 12:57:00,429
butter_creme,21,26271,1211,2020-03-18 14:17:00,242
dark_chocolate,34,24109,700,2020-03-18 14:43:00,338
caramel,10,15066,1499,2020-03-18 15:24:00,142
dark_chocolate,34,49182,1428,2020-03-18 16:23:00,185
dark_chocolate,34,37885,1100,2020-03-18 17:54:00,181
butter_creme,21,30523,1407,2020-03-18 19:03:00,87
butter_creme,21,11736,541,2020-03-18 20:10:00,461
caramel,10,12402,1234,2020-03-18 21:46:00,63
chocolate,34,41771,1203,2020-03-18 23:22:00,134
toffee,18,17045,901,2020-03-19 00:08:00,226
butter_creme,21,7874,363,2020-03-19 01:07:00,337
dark_chocolate,34,38677,1123,2020-03-19 02:08:00,31
dark_chocolate,34,32271,937,2020-03-19 03:01:00,193
dark_chocolate,34,46737,1357,2020-03-19 03:46:00,330
chocolate,34,40694,1172,2020-03-19 05:06:00,134
caramel,10,13407,1334,2020-03-19 06:33:00,22
toffee,18,8172,432,2020-03-19 08:07:00,263
dark_chocolate,34,43534,1264,2020-03-19 09:20:00,108
chocolate,34,26493,763,2020-03-19 09:44:00,273
butter_creme,21,8265,381,2020-03-19 09:55:00,479
toffee,18,23043,1218,2020-03-19 11:28:00,72
butter_creme,21,7571,349,2020-03-19 11:41:00,292
butter_creme,21,6334,292,2020-03-19 12:12:00,248
toffee,18,6470,342,2020-03-19 13:02:00,152
chocolate,34,42708,1230,2020-03-19 14:15:00,240
toffee,18,22475,1188,2020-03-19 14:32:00,336
dark_chocolate,34,50629,1470,2020-03-19 15:00:00,486
chocolate,34,38819,1118,2020-03-19 15:45:00,83
butter_creme,21,22713,1047,2020-03-19 17:21:00,421
caramel,10,4231,421,2020-03-19 18:29:00,420
chocolate,34,20972,604,2020-03-19 19:56:00,59
toffee,18,22267,1177,2020-03-19 20:05:00,351
butter_creme,21,12191,562,2020-03-19 21:30:00,92
chocolate,34,2187,63,2020-03-19 21:32:00,290
caramel,10,8070,803,2020-03-19 22:34:00,404
caramel,10,4492,447,2020-03-19 23:38:00,405
dark_chocolate,34,5613,163,2020-03-20 01:04:00,269
toffee,18,27281,1442,2020-03-20 01:26:00,196
toffee,18,24764,1309,2020-03-20 02:32:00,368
caramel,10,14181,1411,2020-03-20 03:19:00,110
chocolate,34,11354,327,2020-03-20 03:38:00,75
toffee,18,24594,1300,2020-03-20 04:56:00,278
chocolate,34,9201,265,2020-03-20 06:00:00,57
toffee,18,11483,607,2020-03-20 06:20:00,284
dark_chocolate,34,6681,194,2020-03-20 07:07:00,46
butter_creme,21,17138,790,2020-03-20 07:58:00,3
caramel,10,13045,1298,2020-03-20 08:19:00,157
butter_creme,21,1279,59,2020-03-20 08:52:00,191
chocolate,34,45799,1319,2020-03-20 09:06:00,196
dark_chocolate,34,51076,1483,2020-03-20 09:08:00,321
dark_chocolate,34,29516,857,2020-03-20 10:19:00,155
toffee,18,21302,1126,2020-03-20 10:48:00,142
dark_chocolate,34,19941,579,2020-03-20 10:52:00,40
dark_chocolate,34,619,18,2020-03-20 12:09:00,233
caramel,10,13468,1340,2020-03-20 13:17:00,35
butter_creme,21,282,13,2020-03-20 14:49:00,49
chocolate,34,27951,805,2020-03-20 15:33:00,419
chocolate,34,19514,562,2020-03-20 16:52:00,398
dark_chocolate,34,28414,825,2020-03-20 17:34:00,138
butter_creme,21,23559,1086,2020-03-20 18:32:00,215
chocolate,34,13715,395,2020-03-20 18:45:00,302
butter_creme,21,9675,446,2020-03-20 19:05:00,314
butter_creme,21,1909,88,2020-03-20 19:39:00,62
chocolate,34,50729,1461,2020-03-20 20:30:00,106
butter_creme,21,16205,747,2020-03-20 20:42:00,207
caramel,10,6311,628,2020-03-20 20:50:00,197
dark_chocolate,34,15016,436,2020-03-20 22:06:00,78
toffee,18,2383,126,2020-03-20 22:45:00,388
dark_chocolate,34,7921,230,2020-03-20 22:54:00,261
chocolate,34,45278,1304,2020-03-20 23:25:00,470
toffee,18,22589,1194,2020-03-20 23:28:00,491
chocolate,34,33646,969,2020-03-21 00:56:00,404
caramel,10,633,63,2020-03-21 01:42:00,106
toffee,18,2837,150,2020-03-21 02:13:00,134
butter_creme,21,22605,1042,2020-03-21 03:46:00,395
toffee,18,7037,372,2020-03-21 04:53:00,258
caramel,10,8613,857,2020-03-21 05:41:00,473
chocolate,34,27639,796,2020-03-21 06:19:00,359
caramel,10,8482,844,2020-03-21 06:35:00,391
toffee,18,11067,585,2020-03-21 07:31:00,320
caramel,10,13367,1330,2020-03-21 07:56:00,215
chocolate,34,39583,1140,2020-03-21 08:38:00,287
dark_chocolate,34,42259,1227,2020-03-21 10:03:00,68
butter_creme,21,14751,680,2020-03-21 10:03:00,114
chocolate,34,45660,1315,2020-03-21 11:20:00,120
butter_creme,21,14990,691,2020-03-21 11:34:00,13
butter_creme,21,27355,1261,2020-03-21 12:01:00,74
butter_creme,21,30892,1424,2020-03-21 13:35:00,269
caramel,10,6834,680,2020-03-21 14:31:00,265
toffee,18,9667,511,2020-03-21 15:57:00,399
caramel,10,1598,159,2020-03-21 17:19:00,420
butter_creme,21,18244,841,2020-03-21 18:38:00,251
chocolate,34,17534,505,2020-03-21 19:21:00,168
toffee,18,27262,1441,2020-03-21 20:56:00,123
butter_creme,21,3080,142,2020-03-21 22:28:00,351
butter_creme,21,17029,785,2020-03-21 23:36:00,433
dark_chocolate,34,30342,881,2020-03-22 01:04:00,258
chocolate,34,33055,952,2020-03-22 02:07:00,102
dark_chocolate,34,7129,207,2020-03-22 03:38:00,302
butter_creme,21,19871,916,2020-03-22 03:55:00,74
butter_creme,21,5293,244,2020-03-22 04:30:00,321
caramel,10,8854,881,2020-03-22 05:10:00,455
chocolate,34,22604,651,2020-03-22 05:55:00,252
toffee,18,20659,1092,2020-03-22 06:36:00,182
chocolate,34,18194,524,2020-03-22 06:46:00,257
chocolate,34,33750,972,2020-03-22 07:59:00,313
butter_creme,21,9762,450,2020-03-22 08:59:00,346
chocolate,34,6111,176,2020-03-22 10:08:00,312
dark_chocolate,34,31789,923,2020-03-22 10:37:00,56
toffee,18,12997,687,2020-03-22 11:55:00,497
caramel,10,4261,424,2020-03-22 12:22:00,460
butter_creme,21,18635,859,2020-03-22 13:49:00,293
dark_chocolate,34,24246,704,2020-03-22 14:03:00,388
caramel,10,7749,771,2020-03-22 15:39:00,308
toffee,18,14018,741,2020-03-22 15:48:00,491
caramel,10,7638,760,2020-03-22 16:11:00,55
butter_creme,21,17116,789,2020-03-22 16:55:00,324
caramel,10,1487,148,2020-03-22 17:21:00,258
dark_chocolate,34,10263,298,2020-03-22 18:20:00,433
dark_chocolate,34,1515,44,2020-03-22 19:20:00,386
butter_creme,21,2516,116,2020-03-22 19:24:00,461
caramel,10,9377,933,2020-03-22 19:24:00,273
chocolate,34,21562,621,2020-03-22 19:32:00,140
chocolate,34,6840,197,2020-03-22 20:18:00,85
caramel,10,6221,619,2020-03-22 20:21:00,468
toffee,18,7813,413,2020-03-22 21:02:00,322
butter_creme,21,5813,268,2020-03-22 21:26:00,150
chocolate,34,37361,1076,2020-03-22 21:54:00,318
caramel,10,14905,1483,2020-03-22 22:37:00,405
toffee,18,7037,372,2020-03-22 22:49:00,340
chocolate,34,243,7,2020-03-23 00:05:00,41
butter_creme,21,16747,772,2020-03-23 00:22:00,281
chocolate,34,49826,1435,2020-03-23 01:50:00,34
butter_creme,21,11584,534,2020-03-23 03:05:00,113
dark_chocolate,34,41019,1191,2020-03-23 03:14:00,131
butter_creme,21,32497,1498,2020-03-23 03:25:00,454
caramel,10,512,51,2020-03-23 04:46:00,3
caramel,10,2663,265,2020-03-23 05:09:00,24
toffee,18,5448,288,2020-03-23 05:33:00,297
chocolate,34,14409,415,2020-03-23 06:31:00,193
caramel,10,10965,1091,2020-03-23 07:04:00,458
butter_creme,21,18114,835,2020-03-23 08:30:00,399
toffee,18,245,13,2020-03-23 10:01:00,413
caramel,10,12050,1199,2020-03-23 11:11:00,71
dark_chocolate,34,18426,535,2020-03-23 11:43:00,422
butter_creme,21,19719,909,2020-03-23 12:11:00,410
dark_chocolate,34,10091,293,2020-03-23 13:06:00,247
caramel,10,10131,1008,2020-03-23 14:08:00,132
toffee,18,16837,890,2020-03-23 14:22:00,139
caramel,10,5135,511,2020-03-23 15:33:00,282
chocolate,34,50590,1457,2020-03-23 16:13:00,482
dark_chocolate,34,20458,594,2020-03-23 16:43:00,445
toffee,18,10670,564,2020-03-23 18:07:00,124
dark_chocolate,34,48011,1394,2020-03-23 19:33:00,440
caramel,10,4944,492,2020-03-23 19:45:00,258
toffee,18,5486,290,2020-03-23 20:04:00,369
caramel,10,6392,636,2020-03-23 21:33:00,15
dark_chocolate,34,10607,308,2020-03-23 23:01:00,472
dark_chocolate,34,34269,995,2020-03-23 23:26:00,407
caramel,10,13839,1377,2020-03-24 00:22:00,138
dark_chocolate,34,31996,929,2020-03-24 00:24:00,376
butter_creme,21,20327,937,2020-03-24 00:24:00,302
chocolate,34,5312,153,2020-03-24 00:28:00,320
dark_chocolate,34,4132,120,2020-03-24 01:49:00,128
dark_chocolate,34,6061,176,2020-03-24 02:40:00,41
dark_chocolate,34,16910,491,2020-03-24 04:17:00,345
butter_creme,21,12907,595,2020-03-24 05:18:00,103
chocolate,34,32153,926,2020-03-24 06:09:00,320
butter_creme,21,16357,754,2020-03-24 06:26:00,170
dark_chocolate,34,29929,869,2020-03-24 07:50:00,309
caramel,10,9608,956,2020-03-24 09:17:00,206
chocolate,34,28055,808,2020-03-24 09:42:00,274
butter_creme,21,3275,151,2020-03-24 10:57:00,206
butter_creme,21,20999,968,2020-03-24 12:32:00,204
toffee,18,16686,882,2020-03-24 13:35:00,280
toffee,18,397,21,2020-03-24 14:17:00,137
butter_creme,21,15012,692,2020-03-24 15:53:00,105
chocolate,34,36007,1037,2020-03-24 16:57:00,54
toffee,18,25067,1325,2020-03-24 18:24:00,320
butter_creme,21,19025,877,2020-03-24 20:03:00,179
dark_chocolate,34,51386,1492,2020-03-24 20:56:00,71
dark_chocolate,34,44911,1304,2020-03-24 22:29:00,118
chocolate,34,27639,796,2020-03-24 22:49:00,387
toffee,18,17216,910,2020-03-24 23:51:00,220
dark_chocolate,34,28896,839,2020-03-25 00:19:00,75
dark_chocolate,34,28758,835,2020-03-25 01:27:00,209
chocolate,34,2013,58,2020-03-25 02:29:00,272
toffee,18,3064,162,2020-03-25 03:06:00,277
chocolate,34,17986,518,2020-03-25 03:21:00,371
dark_chocolate,34,30067,873,2020-03-25 04:37:00,51
chocolate,34,2326,67,2020-03-25 05:40:00,169
toffee,18,1683,89,2020-03-25 06:14:00,486
butter_creme,21,13428,619,2020-03-25 06:28:00,361
dark_chocolate,34,24901,723,2020-03-25 07:15:00,314
butter_creme,21,14773,681,2020-03-25 08:24:00,482
toffee,18,8021,424,2020-03-25 09:44:00,282
caramel,10,14674,1460,2020-03-25 10:47:00,200
chocolate,34,18854,543,2020-03-25 11:16:00,145
caramel,10,13528,1346,2020-03-25 12:52:00,89
chocolate,34,30868,889,2020-03-25 13:09:00,241
chocolate,34,49583,1428,2020-03-25 13:35:00,97
caramel,10,4955,493,2020-03-25 14:02:00,493
chocolate,34,48646,1401,2020-03-25 14:56:00,128
chocolate,34,37396,1077,2020-03-25 15:52:00,295
chocolate,34,38785,1117,2020-03-25 15:54:00,267
toffee,18,28056,1483,2020-03-25 16:33:00,232
butter_creme,21,6573,303,2020-03-25 17:44:00,321
toffee,18,9837,520,2020-03-25 19:11:00,167
chocolate,34,40764,1174,2020-03-25 20:09:00,6
chocolate,34,23541,678,2020-03-25 21:22:00,426
butter_creme,21,14101,650,2020-03-25 21:34:00,285
caramel,10,14925,1485,2020-03-25 21:55:00,367
toffee,18,20262,1071,2020-03-25 23:15:00,100
chocolate,34,34201,985,2020-03-25 23:19:00,29
butter_creme,21,31781,1465,2020-03-26 00:13:00,138
dark_chocolate,34,19769,574,2020-03-26 01:15:00,382
dark_chocolate,34,48114,1397,2020-03-26 02:07:00,76
caramel,10,6683,665,2020-03-26 02:34:00,310
caramel,10,10251,1020,2020-03-26 03:16:00,326
dark_chocolate,34,29103,845,2020-03-26 04:32:00,448
dark_chocolate,34,2445,71,2020-03-26 04:49:00,138
dark_chocolate,34,6716,195,2020-03-26 06:04:00,74
chocolate,34,43299,1247,2020-03-26 07:07:00,19
toffee,18,2686,142,2020-03-26 08:16:00,143
chocolate,34,15625,450,2020-03-26 09:13:00,147
toffee,18,18067,955,2020-03-26 09:24:00,345
toffee,18,15967,844,2020-03-26 10:12:00,148
dark_chocolate,34,1515,44,2020-03-26 10:52:00,444
